ogc_fid,code_insee,statut,url_carto
145,21350,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21350
146,21351,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21351
147,21356,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21356
148,21360,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21360
149,21366,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21366
150,21368,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21368
151,21372,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21372
152,21373,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21373
153,21377,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21377
154,21381,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21381
155,21382,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21382
156,21384,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21384
157,21385,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21385
158,21386,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21386
159,21390,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21390
160,21395,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21395
161,21396,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21396
162,21397,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21397
163,21398,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21398
164,21401,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21401
165,21404,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21404
166,21407,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21407
167,21408,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21408
168,21409,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21409
169,21410,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21410
170,21412,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21412
171,21414,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21414
172,21415,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21415
173,21418,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21418
174,21421,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21421
175,21427,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21427
176,21428,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21428
177,21436,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21436
178,21438,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21438
179,21442,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21442
180,21445,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21445
181,21450,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21450
182,21455,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21455
183,21458,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21458
184,21461,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21461
185,21462,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21462
186,21464,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21464
187,21466,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21466
188,21470,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21470
189,21471,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21471
190,21477,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21477
191,21478,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21478
192,21479,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21479
193,21480,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21480
194,21485,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21485
195,21489,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21489
196,21490,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21490
197,21491,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21491
198,21492,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21492
199,21493,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21493
200,21494,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21494
201,21498,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21498
202,21500,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21500
203,21502,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21502
204,21506,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21506
205,21507,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21507
206,21508,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21508
207,21512,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21512
208,21513,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21513
209,21514,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21514
210,21519,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21519
211,21523,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21523
212,21526,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21526
213,21527,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21527
214,21528,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21528
215,21537,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21537
216,21538,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21538
217,21539,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21539
218,21541,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21541
219,21543,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21543
220,21544,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21544
221,21548,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21548
222,21549,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21549
223,21552,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21552
224,21553,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21553
225,21554,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21554
226,21559,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21559
227,21561,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21561
228,21563,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21563
229,21564,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21564
230,21567,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21567
231,21569,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21569
232,21571,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21571
233,21575,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21575
234,21577,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21577
235,21578,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21578
236,21579,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21579
237,21580,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21580
238,21582,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21582
239,21583,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21583
240,21584,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21584
241,21587,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21587
242,21590,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21590
243,21592,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21592
244,21597,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21597
245,21601,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21601
246,21606,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21606
247,21611,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21611
248,21613,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21613
249,21615,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21615
250,21618,CONCERNEE,http://carmen.application.developpement-durable.gouv.fr/9/Nature_Paysage.map&layer=Communes%20/%20R%C3%A9seau%20NATURA%202000&object=Commune;INSEE_Commune;21618
